player_id,player_name,player_nickname,country_name
823874,"MORENO BARROSO, SIMON",,
22143220,"TAKEHARA, KENTA",,
33064514,"CASTELLANO CASTRO, MANUEL",,
788460,"MORENO RODRIGUEZ, IVAN",,
13442,"ESNAOLA LASA, XABIER",,
267312,"TICALA, DAMIAN ESTEFAN",,
1656,"PEÑA CARRETERO, MIKEL",,
14466,"GARCIA PALACIOS, MANEX",,
95203,"GURRUCHAGA MAIZA, AIMAR",,
13110,"ZUFIRIA AIERBE, XEBER",,
10911,"CUENTRA NOGALES, IBAI",,
10610,"POBES GOMEZ, IKER",,
9121,"MUGICA IMAZ, HAITZ",,
12376,"ALONSO FEIJOO, MARKEL",,
13537,"JIMENEZ LAPIZONDO, MIKEL",,
94722,"SEBASTIAN MUGICA, EKHI",,
8154,"AYESTARAN OYARZABAL, ARKAITZ",,
457870,"NOVALES PARODY, PABLO",,
10966,"ITURBE NALDAIZ, MARKEL",,
13215,"ZAROUALI ZEROUALI, YOUSSEF",,
13992,"ALTUNA LASARTE, ENEKO",,
492624,"OCAÑA MONTESINOS, ALVARO",,
900210177,"MAKUEMIMO, MICHAEL LAMBERT SALOMON",,
1694,"BARANDIARAN IBARGUREN, ADUR",,
969,"LIZARRAGA CALVO, LUAR",,
14294,"CASADO HURTADO, MARKEL",,
1222,"AZPIROZ ECEIZA, XABIER",,
8431,"JIMENEZ JIMENEZ, UGAITZ",,
94926,"RUBIO GARCIA, UNAI",,
1407,"SANGUINO ROSALES, IKER",,
518296,"SANCHEZ PEÑA, OSCAR",,
33037023,"GUTIERREZ GALLAR, EUGENIO",,
8338,"AIZPURUA ECHEVERRIA, JULEN",,
1127,"LASA ZUBIZARRETA, OIER",,
4524,"APEZETXEA ETXEBERRIA, XANET",,
8412,"MATEOS SERRANO, AIMAR",,
12321,"BIDEBARRIETA MASO, ARITZ",,
12875,"GUTIERREZ HERAS, LIER",,
10086,"AIZPURUA LANDA, IÑIGO",,
2846,"GARTZIA ETXEBERRIA, EKHI",,
9859,"TEJERIA ACOSTA, EUKEN",,
11678,"VAZQUEZ MUGICA, IÑIGO",,
9086,"ARAMBURU DORRONSORO, JULEN",,
7825,"FERNANDEZ SAN SEBASTIAN, IORITZ",,
12272,"DIAZ-MINGO PEREZ, ANDER",,
1283,"ODRIOZOLA CABALLERO, JON ANDER",,
6590,"DHAILI DOURHBACHE, BILAL",,
11455,"OTAEGI OLANO, AITOR",,
23404596,"SMIRNOV SMIRNOV, GEORGE",,
12233,"SARASOLA AIZPURUA, IBAI",,
10848,"SANZ IBARBURU, IKER",,
8386,"OLAZABAL REKONDO, HARITZ",,
13799,"BARRANCO GARCIA, ENEKO",,
1735,"LECUONA DESCARGA, XABIER",,
1470,"VALVERDE ROSCO, LANDER",,
95875,"CARRERA BERJOYO, UNAX",,
483366,"Gutierrez Vizcaino, Cristian",,
12385,"MARJANI EL BOUZAIDI, ADAM",,
7382,"INSAUSTI HERNANDEZ, MANEX",,
270358,"ESTEVEZ MUGICA, XABAT",,
267899,"MAHAYUB ELHOUSSEIN, HUSEIN",,
1442,"SUKIA VAZQUEZ, OIER",,
13932,"GONZALEZ ESKITXABEL, MARKEL",,
6252,"ESNAOLA GARMENDIA, MANEX",,
13989,"ZURUTUZA GOMEZ, MARKEL",,
4548,"MUÑOZ GIL, UNAI",,
1593,"RODRIGUEZ IRASTORZA, HARRI",,
1614,"AUZMENDI BLAZQUEZ, DENIS",,
5583,"NIETO FRESNO, ALEX",,
6322,"AYERBE INSAUSTI, EGOI",,
8539,"GARMENDIA LUIS, ODEI",,
1304692,"BENITEZ COZAR, JOSE FRANCISCO",,
483072,"MARTINEZ TORRES, HECTOR",,
900168635,"NIÑO RODRIGUEZ, FERNANDO",,
484077,"LOPEZ DOMINGUEZ, FELIPE",,
12337,"PEREZ CUADRADO INSAUSTI, LANDER",,
12265,"AUZMENDI GARRIDO, PERU",,
22911080,"BOURBIER, GABRIEL LORENZO MAURICE",,
25260094,"TOMAS FERNANDEZ, JOSE ALBERTO",,
23375251,"Figueredo Vilar Del Valle, Sebastian Maria",,
10037,"DOISTUA ESNAOLA, UNAX",,
13755,"ARAMBURU GARMENDIA, ASIER",,
557906,"ORTEGA ROMERO, CARLOS",,
23356329,"DONOFRIO, LUCIANO",,
1417387,"KONE, AYOUBA",,
25260089,"TRIGUERO RODRIGUEZ, GONZALO",,
1307929,"CAMPILLO ALEGRIA, MARCO",,
25260092,"GALVEZ CENIZO, JAVIER",,
1571,"PEREZ CADENAS, IBAI",,
25260065,"GARCIA GONZALEZ, JAIME",,
1377,"ELIZALDE USARRALDE, JON",,
11010,"RODRIGUEZ ORTEGA, ASIER",,
9170,"BARQUERO HURTADO, MARKEL",,
11781,"URREIZTI PLAZA, OIER",,
1217,"ORKAIZTEGI URKOLA, OIHAN",,
1118,"OTAEGI ARIZKORRETA, MANU",,
7515,"GEREÑU MARSAL, UNAI",,
12137,"TOLOSA JIMENEZ, ILUN",,
11047,"SASIAIN SARALEGUI, EKHI",,
9438,"LARRARTE PEREZ, GAIZKA",,
14431,"BEREAU AZPIROZ, ENEKO",,
267803,"ITURRIOZ CRUZ, JAKES",,
13575,"BEJARANO TXAPARTEGI, EKHI",,
13483,"NUÑEZ TACON, LANDER",,
10793,"GOROSTIAGA ELOLA, UNAX",,
9992657,"TRABA CHAVERO, BEÑAT",,
1711,"TRAPERO IRASTORZA, ANARTZ",,
11256,"OTAEGUI LACARRA, URKO",,
13127,"TERRADILLOS MUNDUATE, JON",,
864,"JAUREGI ITURRIOZ, ENAITZ",,
1599,"GARMENDIA BERASAIN, BEÑAT",,
267978,"ALVAREZ LIZARRAGA, INHAR",,
13281,"IZAGUIRRE IPARRAGUIRRE, XUBAN",,
12224,"NIETO GODOY, ASIER",,
2058649,"ETXEBERRIA CIRES, MARKEL",,
878,"AZKARATE ALTUNA, IKER",,
6722,"USABIAGA IRAZU, MANEX",,
9041,"ESNAOLA ALDASORO, BEÑAT",,
14033,"UZKUDUN MUÑOA, ZUGATZ",,
12754,"AYERRA BERAMENDI, BEÑAT",,
13362,"PEREZ OIARBIDE, DANEL",,
92409,"VIDAURRETA GALARZA, MANEX",,
268148,"GARAYALDE ASENSIO, UNAX",,
12811,"BEOBIDE MARTINEZ, MANEX",,
13654,"SANTA CRUZ MEDRANO, OIER",,
11922,"SALGADO DIAZ, UNAI",,
1380,"URDANGARIN SAINZ, HODEI",,
9003,"CILLERO DEL OLMO, GORKA",,
13029,"CALVO LOINAZ, IRAI",,
9781,"BENITEZ MATEOS, JORITZ",,
8033,"GARMENDIA UNANUE, ARATZ",,
271071,"VAZQUEZ VEGA, IKER",,
8972,"ELOSEGI SANCHEZ, ASIER",,
8406,"MENDIA DOLADO, UNAX",,
5006,"OTAEGUI OLARAN, OINATZ",,
13686,"GALARZA INTXAUSTI, JOANES",,
12824,"SALGADO CASTRO, HAIMAR",,
8139,"RODRIGUEZ FERNANDEZ, ADUR",,
267880,"ESKISABEL GUERRERO, OINATZ",,
13361,"PEREZ OIARBIDE, UNAI",,
9965,"BERASATEGI JAUREGI, ARATZ",,
7586,"LIZARDI ALDASORO, ENEKO",,
22579965,"RAHMANI , TAOUFIK",,
24599150,"ARAZOLA AGUILAR, JUAN",,
267672,"BEN MEJDOUBI, SOUFYAN",,
4716401,"ASENSIO SORIA, CESAR",,
1647,"MUXIKA ROTETA, PERU",,
92463,"GONZALEZ URRUTIA, MANEX",,
6874,"ALCAIN URALDE, XIKER",,
6682,"SARASA MATILLA, HEGOI",,
1464,"IRAOLA ARANA, PABLO",,
95864,"ARIZKUREN GARRO, ARATZ",,
13060,"ZABALETA HERNANDEZ, IRAITZ",,
11103,"LABAKA MUGICA, XUBAN",,
93437,"SUDUPE ELOSEGI, TELMO",,
12164,"APAOLAZA ATXAGA, JULEN",,
400051,"AIZPEOLEA MARTIN, EKHI",,
13061,"ZABALETA HERNANDEZ, EKAIN",,
267789,"ODRIOZABALA MUJIKA, EKHI",,
95453,"ZABALO BARANDIARAN, OIER",,
94920,"ECHEVESTE UGALDE, ANDER",,
560360,"GARCIA ARTEAGA, EUKEN",,
13311,"ABASOLO CUADRADO, ENEKO",,
561317,"ARIAS ANTOLINEZ, ERICK MATEO",,
95818,"ARANA CARRASCO, URKO",,
1777,"LASA MATEOS, EDER",,
13662,"GAZTAÑAGA MUGICA, ENAITZ",,
8569,"GOENAGA FAJARDO, IBAI LAZARO",,
13030,"CALVO LOINAZ, ALAIN",,
10795,"LARRAYOZ GALLARDO, LUKEN",,
10886,"ZABALA GARCIA, IBAI",,
13285,"ARAGUZO SALABERRIA, MARKEL",,
23297032,"BREÑÉ BRAVO, IVÁN",,
2402755,"MORILLAS GIMENEZ, ADRIAN",,
654073,"CAMBIL FAJARDO, JESÚS",,
1304882,"GALVEZ HERNANDEZ, SANTIAGO",,
1306942,"SANTIAGO GARCIA, EMILIO",,
621945,"ACUÑA MIGUEZ, JESUS",,
1304212,"MARIN COMES, MIGUEL SALVADOR",,
23355729,"FERNANDEZ MUÑOZ, ANTONIO",,
24074839,"LORENZO DIAZ, OSCAR",,
1345278,"SOLA GASCON, JAVIER",,
24092849,"FERNANDEZ MORALES, ADRIAN",,
484309,"GUIRAO MARTINEZ, CARLOS",,
24461469,"JIMENEZ AMADOR, CARLOS",,
487183,"MAZA BARRANCO, MANUEL",,
490814,"CUERVA SANCHEZ, DAVID",,
857146,"BALDRICH MORALES, SERGI",,
472414,"LA CHICA GÓMEZ, DAVID",,
483432,"VILLAR MENDOZA, IKER",,
1062992,"MARTIN TORRES, MIGUEL ANGEL",,
481960,"MARTOS PUGH, RAMON DAVID",,
1049235,"MURILLO ALVAREZ, JOSE MANUEL",,
7613,"ETXABE SANCHEZ, AMETS",,
23357394,"KOUASSI, ZAHUI BORIS ALAIN",,
1058822,"CORTES MACIAS, ALVARO",,
5164,"JUARISTI BEREZIARTUA, BEÑAT",,
4676936,"CANTERO ROZALEN, ANGEL YERAY",,
797640,"PELAEZ BERLANGA, ALEJANDRO",,
1316037,"JIMENEZ GAMBIN, MARIO",,
862216,"DELGADO GARCIANDIA, MARC",,
23399648,"GONZALEZ ZAMBRANO, IÑAKI",,
485291,"ARANA GOMEZ, PABLO",,
24148872,"CANTERO CLEMENTE, RUBEN",,
33130339,"LONGO, SAMUELE",,
5181,"ARENAZA AXPE, MANEX",,
93484,"PASCUAL BELATEGI, HODEI",,
5500,"RODRIGUEZ ANDRES, IMANOL",,
8765,"ARANZABAL LEYARISTI, AITOR",,
268188,"GHOBRA CASTANO, ADAM",,
483692,"DIAZ ROMERO, EZEQUIEL",,
9327,"MIR ECHARRI, MIKEL",,
8272,"MEDIAVILLA GARCIA, OIER",,
481924,"PUÑAL RODRÍGUEZ, AITOR",,
5129,"NAVARRO URQUIA, IBAI",,
12654,"SANZ ZUBIAURRE, UNAI",,
12053,"FERNANDEZ GARATE, OIHAN",,
8220,"ALVAREZ ZAMBRANO, JOSU",,
10413,"MUGARZA AURRE, ENEKO",,
11627,"VIÑA RAÑA, IBON",,
14232,"PLAZAOLA ITURBE, ANDER",,
10427,"GURIDI DIAZ, MIKEL",,
12852,"PIMENTEL VILLAMAN, NORBERT ALEXANDER",,
10874,"IÑURRITEGI GONZALEZ, ARATZ",,
8466,"AGUIRRE ARTOLA, JON",,
93517,"HURTADO IZURA, ODEI",,
5497,"OSINALDE ALTUBE, ANDONI",,
8650,"VILLAR MORENO, IGOR",,
1125,"BLANCO MOZO, JULEN",,
7704,"MURILLO TORES, IBAI",,
1179,"ARIAS FINCIAS, OIER",,
14628,"SAINZ IBARLUZEA, MANEX",,
9232,"ERRASTI URRATE, LIHER",,
1533,"AYARZA ODRIOZOLA, ELUR",,
1443,"TOLOSA TOME, GARIKOITZ",,
10066,"FERNANDEZ JUARISTI, IAGO",,
3026,"BASURTO GOROSTIZA, UNAX",,
8547,"TAPIA OLAIZOLA, UNAX",,
10937,"GANDIAGA ETXEBERRIA, ARATZ",,
10928,"HURTADO BERZOSA, OIER",,
13996,"ZINKUNEGI SANCHEZ, ANER",,
12857,"CHAHIB MSIKINE, ACHERAF",,
9188,"CERREJON RODRIGUEZ, AIUR",,
9286,"AZPITARTE ZULAICA, AIMAR",,
4690,"UGARTE ZUBIA, JON IÑIGO",,
10257,"GARAI MARKULETA, LANDER",,
10332,"MURGUZUR LIZARRALDE, BEÑAT",,
10383,"MONTERO SAN VICENTE, PAUL",,
6710,"ALVAREZ DE ARCAYA GOMEZ, LUKA",,
9097,"OCHOA FERNANDEZ, OIER",,
11947,"IRIARTE DIEZ, EKAIN",,
8076,"LARRAÑAGA ALBERDI, NIKOLAS",,
5523,"LARRAÑAGA SANTOR, IÑAKI",,
4925,"BLAZQUEZ PLAZAOLA, UNAI",,
5428,"ARMENDIA ZALLO, OIER",,
5262,"AGIRREURRETA LITAGO, GAIZKA",,
5135,"ARANZABAL VITORIA, JON",,
14275,"GASTAÑARES AZURMENDI, GARAT",,
1640729331,"GARVI BARTUAL, DANIEL",,
9229,"LUENGO ELKORO, EDER",,
617879,"SANCHEZ TOMAS, DANIEL",,
267874,"ERDOZIA BETELU, UNAX",,
484885,"RODRÍGUEZ FERNÁNDEZ, JUAN CARLOS",,
486124,"Ecay Poza, Iker",,
5403,"AFALLAH AZZOUZ, ABDESSAMAD",,
560543,"BLAZQUEZ DEL POZO, UNAX",,
487363,"GARCIA MARTOS, LEANDRO",,
550298,"URRIAGLI SANTIAGO, GERMAN",,
5123,"NARANJO ARANGUREN, UNAX",,
5521,"APRAIZ ARABIOURRUTIA, UHAITZ",,
5450,"INGELMO MARTIN-DOIMEADIOS, HARKAITZ",,
14136,"MAESTRO RETEGUI, MIKEL",,
10338,"AXPE GARRO, OIER",,
12883,"PEÑAGARIKANO RIJO, AUSTIN",,
1680971465,"MOURADIAN, SACHA FLAVIUS",,
14399,"ETXANIZ ARRIZABALAGA, AITOR",,
5702,"SALEGUI BARRIENTOS, IÑAKI",,
7997,"AGUADO ELGARRESTA, OIER",,
10145,"URBIZU CALVO DE MORA, MARKEL",,
1395176,"RUBIO PALMER, IGNACIO",,
23306765,"SANCHEZ MARTIN, CESAR AUGUSTO",,
23358104,"ZAMORA GALLARDO, JESUS",,
33131360,"CORTIJO BELTRAN, ALEJANDRO",,
11730,"LIZARAZU ZUBIZARRETA, UNAI",,
12281,"AIZPURUA ODRIOZOLA, DANEL",,
12560,"ALKAIAGA ETXANIZ, UNAI",,
269758,"FERNANDEZ BETELU, LANDER",,
5275,"LEGORBURU EZEIZA, ZUHAITZ",,
10391,"ZURUTUZA AMOZARRAIN, ANTTON",,
8173,"JAUSORO ARRIOLA, ENEKO",,
9010,"TEJERA HERMOSA, LANDER",,
13482,"ZUBIKARAI LIZASO, XABIER",,
12002,"GOMEZ URIBEECHEVERRIA, IÑIGO",,
464696,"BENITEZ MARQUEZ, ADAN",,
1423,"GONZALEZ ZUBIZARRETA, XANET",,
75634,"ISSAKHI AOUSSANI, ABDERRAHIM",,
33093060,"TASIC, STEVAN",,
499100,"GONZALEZ ORTIZ, FRANCISCO JAVIER",,
10335,"BASABE ARKAUZ, AIMAR",,
1700177,"Miguel, Florian Jeremie",,
1044747,"GONZÁLEZ RODRÍGUEZ, PLÁCIDO",,
59685,"PLAZA SANCHEZ, JAGOBA",,
823942,"GONZALEZ BALLESTEROS, DAVID",,
1713776,"GARCIA FLORES, AITOR",,
1685216102,"RADU, DANIEL SASHA",,
1498778,"RUPEREZ URTASUN, IÑAKI",,
1314661,"GARCIA TRUQUE, JORGE",,
4742,"MONTEAGUDO ITURBE, LIHER",,
510703,"MORALES FERNANDEZ, ANTONIO",,
709,"ARANGUREN LEGORBURU, ARATZ",,
10976,"MORCILLO TAJO, UNAI",,
60369,"ALVAREZ DOISTUA, IKER",,
60931,"ARGOITIA MENDIZABAL, AGER",,
10623,"ELOSUA RODRIGO, JULEN",,
696595,"CALATAYUD GARCIA, MIGUEL",,
9113,"GRACIA NUÑEZ, JON ANDER",,
11410,"BERASATEGI SAGARDIA, AIUR",,
1713617,"Simon Mendibil, Unai",,
14867,"PERJU, LUCIAN",,
23352455,"MUÑOZ PIÑA, ALVARO",,
9367,"ETXEBERRIA DURAN, OINATZ",,
267634,"ARANGUREN BERAZADI, GANIX",,
4933,"SAGASTA GARCIA DE CORTAZAR, OIER",,
9931,"ETXABE ALBERDI, IBAI",,
8664,"SARALEGI AZPIROZ, IBAI",,
10948,"MUJIKA UGARTE, ENEKO",,
271066,"GASTIAIN ITUARTE, BEÑAT",,
13067,"ARAKAMA GONZALEZ, IÑIGO",,
9547,"UGARTEMENDIA LUJAN, ANDER",,
5499,"LARRINAGA SIERRA, JULEN",,
10294,"IBARRONDO MARTINEZ, BEÑAT",,
7975,"DEL REY NAVARRO, UNAX",,
93518,"ACHA BASTIDA, PAULO",,
7634,"AZKUE AGIRRE, ALAIN",,
12778,"CALVO GALARRAGA, UGAITZ",,
5367,"ANTELO ERRASTI, ANDER",,
15035,"AMADOR MARTIN, ANARTZ",,
10853,"GONZALEZ SISTIAGA, ANER",,
711894,"RAMON GUASCH, JOSE ANTONIO",,
14707,"GURIDI PINTO, LANDER",,
13969,"BERNAL BERISTAIN, EKAI",,
12516,"GOMEZ ALBERDI, ALEX",,
1713616,"Gorosabel Espinosa, Andoni",,
4731,"CUESTA BILLAR, OIHAN",,
5228,"OLEAGA MUGARZA, BEÑAT",,
10345,"AZPILIKUETA AGIRREURRETA, MARTZEL",,
5515,"ITURBE ETXEANDIA, KEPA",,
1710989,"Vesga Arruti, Mikel",,
824663,"Areso Blanco, Jesus",,
14369,"ZABALETA POZUETA, DANEL",,
13759,"ROMERO AGUIRREZABALAGA, XABIER",,
10461,"ZUBIZARRETA IÑARRA, OIER",,
23399905,"Iruretagoyena Lerchundi, Urko",,
10514,"ETXEBERRIA BASADE, TELMO",,
9191,"GUTIERREZ BLANCO, UNAI",,
269547,"RIESGO MADARIAGA, IKER",,
1315,"GORROTXATEGI AIERBE, URKO",,
12380,"ALBIZU CENDOYA, ROKE",,
827,"ZAPATA RAMIREZ, ALVARO",,
13864,"ETXANIZ HERNANDEZ, LUKA",,
14021,"GONZALEZ DE AMPUERO BENGOECHEA, ANDER",,
14334,"ECENARRO GALAN, ENEKO",,
8533,"RODRIGO TRIGUERO, OIHAN",,
10349,"ANTXIA AIZPURUA, XABIER",,
12740,"AGIRREZABALAGA ELKORO-IRIBE, IKER",,
5495,"URTAZA RONDA, ANDER",,
5305,"KORTABARRIA OTXOA-AIZPURUA, XABIER",,
10371,"LASAGABASTER ZUBILLAGA, ARKAITZ",,
8762,"AMONDARAIN ARGOITIA, AETZ",,
1506711,"REGO MORA, ALEJANDRO",,
10421,"PLAZA VALDIVIELSO, ANDER",,
5498,"LARRINAGA SIERRA, MARKEL",,
10513,"ALBERDI FERNANDEZ DE ARROIABE, DANEL",,
5361,"URZELAI RUIZ, PAUL",,
60251,"ANSOTEGI VALLEJO, IKER",,
68227,"OTERO FERNANDEZ, HANOT",,
77562,"FERNANDEZ OLANO, BEÑAT",,
95488,"ROMERO VARGAS, JOSU",,
270192,"URRUSOLO UZURIAGA, OXEL",,
5103,"ELORZA SAN MIGUEL, AIMAR",,
8467,"ZUBIA GONZALEZ, AITOR",,
22444673,"MBA MOYO, PEDRO NSUE",,
9214,"OSINALDE SUSAETA, URKO",,
14162,"URKIOLA LANDA, UBONG",,
7450,"OCARIZ VELASCO, UNAI",,
485042,"Febas Perez, Aleix",,
268307,"CARRAL ETXANIZ, MANEX",,
95504,"LANZ CASPISTEGUI, OIHAN",,
5252566,"AOUATE OHANA, YARIN",,
1371561,"RIBEIRO ALMEIDA, DOMINGOS ANDRÉ",,
10887,"ZABALA GARCIA, AITOR",,
21844080,"Affengruber, David Leopold",,
11579,"MADINA ARRILLAGA, JON",,
92290,"AGUIRREZABALA ASARTA, UNAI",,
9867,"GARCIA ETXEBERRIA, OXEL",,
4021,"INDAMENDI AGUIRREGABIRIA, MARKEL",,
23439174,"REDONDO SOLARI, FEDERICO",,
907,"MARTINEZ AGIRREGOMEZKORTA, ARKAITZ",,
93413,"DELGADO ESTRELLA, OIER",,
10458,"ARRESE OTAMENDI, HARITZ",,
8014,"ELKORO-IRIBE MEDINA, KENAR",,
4965,"ASKASIBAR HERRERA, UNAI",,
23449584,"MIR VICENTE, RAFAEL",,
697,"PASTOR AIZPURUA, ENEKO",,
5248,"DIEZ CASTRO, AIMAR",,
5474,"MERINO ARTEAGA, LANDER",,
33549087,"CABO MADARIAGA, JON",,
13739,"AIZPURUA RETOLAZA, DANEL",,
1322768,"BLAYA GARCIA, ANTONIO",,
270463,"RODRIGUEZ ERRAZQUIN, DANEL",,
4924,"ZELAIA VIZCAINO, JON",,
25032075,"LIZON LOPEZ, ANTONIO",,
12531,"ALBIZU ARAMENDI, JON",,
708,"PILDAIN ROJO, DANEL",,
560579,"LEMRHALI CHERKAOUI, AYOUB",,
13687,"AIZPURU BERISTAIN, MANEX",,
271241,"ROSENDO RAMIREZ, LEYJHON SANTIAGO",,
94558,"LADERA OSA, YURI",,
96143,"IRIONDO ARANBERRI, ANDER",,
14716,"ESSAHLI MSIKINE, RAYAN",,
4990,"ZUBIZARRETA URIBARREN, BEÑAT",,
14712,"GOIKOETXEA ARIZMENDI, JAKES",,
8333,"RODRIGUEZ EUGUI, MIKEL",,
10346,"ILLARRAMENDI DIAZ DE GUEREÑU, IBAI",,
5107,"ARANA PRIEGO, OIER",,
5400,"ARRIOLA SERRATO, ANGE",,
5598,"BABARRO MEGIDO, VICTOR",,
13525,"ANTIA LANDA, XABIER",,
696,"ALONSO BELATEGUI, MARTIN",,
11422,"GALDONA PALOMINO, SABIN",,
5174,"ZUBILLAGA OLABE, DANEL",,
13003,"KAPANAGA ALVAREZ, MARKEL",,
93522,"MARTIN AYANI, ANER",,
5430,"TELLERIA ALDASORO, ENAITZ",,
269155,"INZA GALDOS, UNAX",,
11927,"LIZARRALDE AGUIRRE, JOAR",,
269474,"DE LA HORRA IBAÑEZ, ENAITZ",,
9799,"MOLINA FERNANDEZ, MARTIN",,
1176,"ALVAREZ BERDONCES, ALAIN",,
10372,"LASAGABASTER ARANBURUZABALA, FELIX",,
400104,"MEJUTO GARCIA, ASIER",,
5364,"ERAÑA EPELDE, MANEX",,
271172,"LEHBIB EMBAREC, ISMAEL",,
8902,"LOPEZ GALARRAGA, UNAX",,
23396043,"MANDIANG DJITTE, SALIOU",,
9610,"MANTEROLA LARRAÑAGA, NIKOLAS",,
5108,"HERNANDEZ DELGADO, EKAIN",,
5227,"MURGUZUR IÑURRITEGI, JULEN",,
5099,"DEL FRESNO LEZETA, OIER",,
5131,"GURIDI ARRIARAN, ANER",,
1236372,"VAZQUEZ CUERVO ARANGO, JAIME",,
23309769,"BARONE ALBADO, CAIO",,
23720202,"Oliveras Codina, Jan",,
23303359,"BILBAO ARECHAGA, LUIS",,
26838546,"NDIAYE, SEYNI MBAYE",,
493837,"OBRERO PALOMARES, GONZALO",,
25278160,"DIOP, PAPA MATAR",,
15279,"RECIO IRUSTA, IÑAKI",,
478643,"ZAMORANO BAENA, ALEJANDRO",,
23605959,"REMENTERIA CASTRO, UNAI",,
900220081,"NYADA VILLACAÑAS, ALONSO",,
483733,"DOMINGUEZ VEGAS, ALEJANDRO",,
23496875,"DE VICENTE TRONCO, JORGE",,
24171438,"EL ARBAOUI M'RABET TEMSAMANI, YASSER",,
3951,"URROSOLO ELGORRIAGA, IBON",,
1454259,"GATTUSO, FRANCESCO",,
33066210,"SANTOS COSTA, GABRIEL",,
14724,"DORRONSORO OSA, OIHAN",,
485180,"Esteban Gomez, Raul",,
23149348,"BOGUSLAWSKI, ALEKSAY VIKTOR",,
21709146,"BARNETT, SAM RUSSELL",,
2852,"ALVAREZ SANZ DE ACEDO, AIMAR",,
3275,"ARTEAGA ITURRIA, UNAI",,
482784,"FINLAY VALLECILLO, DYLAN",,
21736912,"VILYURA OSARENKO, MIJAIL",,
559352,"LOZANO CASTILLO, SAMUEL",,
1968567,"BAILO TOLOSA, HUGO",,
23361672,"BALCEDO, TOMAS",,
1128458,"BUIDE GILSANZ, MANUEL",,
23363594,"CELORIO GARCIA, NECO",,
1482727,"PERERA CALDERON, ANTONIO",,
23340003,"PRESA DUARTE, KEVIN",,
27442096,"TEOFILOVIC, OGNJEN",,
23659155,"ALCALDE SANCHEZ, ADAY",,
23309724,"ESCOBAR TAPIAS, ANTON",,
4703583,"DACOSTA CERQUEDA, RAUL",,
1711666,"JORRIN GONZALEZ, MARIO",,
23388254,"KYSIL, VLADYSLAV",,
1478157,"ALMAZAN GORRINDO, HUGO",,
2018104,"MARTINEZ MUR, HECTOR",,
993587,"RUESCA MARTINEZ, LUCAS",,
1588137,"NUEZ MOLINA, MARCOS",,
2627567,"URIBARRI PARIS, JON UNAI",,
8118,"MUGICA AIZPURUA, ALEX",,
21939909,"CHAVES ALBENDEA, MARCOS",,
1346936,"HOLOSTENCO, DAVID ADRIAN",,
1012216,"RAU, ALEXANDRU YANNIS",,
2395359,"AKGYUN, MUHAMED BERKE",,
1059370,"FRANCO LABRADOR, ALBERTO",,
548620,"ARJONA ROMERO, CARLOS",,
1474862,"RIAU PUEYO, NACHO",,
10071,"ARANBARRI PEÑAGARIKANO, JAKES",,
483655,"MARTINEZ ORTEGA, SANTIAGO",,
5031947,"ZIANE, WALID",,
45860,"GONZALEZ RUIZ, MIKEL",,
45584,"RUIZ DE ARBULO DIAZ DE APODACA, ABEL",,
43247,"GASTAMINZA LOPEZ DE LUZURIAGA, HODEI",,
8948,"SANCHEZ JAUREGUI, JON",,
45215,"RODRIGUEZ LOPEZ, EKAITZ",,
42738,"LOPEZ DE JUAN ABAD PORTILLA, URKO",,
12644,"ARISTI ECHEVERRIA, MANEX",,
44549,"MUNARI VECINO, LUCA",,
485509,"MERIDA RAMOS, DANIEL",,
45683,"GARCIA LEON, JORGE",,
8229,"SORAZU MANGAS, JON",,
23507570,"WANNBERG, WICTOR",,
24478306,"TULIAN, MATEO",,
483732,"ROMERO SERRALVO, DANIEL",,
43068,"ALDABE OCIO, OIER",,
46325,"BUSTERO SUAREZ, AIMAR",,
23402614,"LOPEZ QUIROS, HUGO",,
23390140,"MONTERO ESPINOSA, SAMUEL",,
8380,"PEREZ ESCUDERO, JOSEBA",,
2228,"MADRAZO ITURBE, ARITZ",,
490479,"NAVARRO CRUZ, JUAN",,
496671,"ALBESA GOMEZ, OSCAR",,
6826114,"RIASCOS SANCHEZ, SAMUEL",,
22935308,"TAIK, YASSIN",,
43614,"AOSTRI RAMOS, BEÑAT",,
10311,"LOPEZ DE AGUILETA MARTINEZ, BORJA",,
5077,"LASAGABASTER MANCEBO, IBAI",,
10444,"AIZPURUA OLABE, JOSU",,
1840824876,"GARCIA DUMITRU, ALBERTO DAVID",,
935799,"DRAMMEH JAITEH, EBRAHIMA",,
536465,"OLVERA FERRER, ANTONIO JOSE",,
10898,"LETAMENDIA AGIRRE, MIKEL",,
484778,"CARRETERO PASAMONTES, FRANCISCO",,
23659850,"MUÑOZ VERANO, FRANCISCO DE ASIS",,
46713,"GOMES CAPELO, LUCAS FELIPE",,
10348,"GOIKOETXEA UNZALU, IMANOL",,
10917,"MUGUERZA PERTUSA, URKO",,
1049755,"RODRIGUEZ CLARIMON, MAURO",,
7661,"LASA SANZ, JAGOBA",,
5047,"MADINA ARRIOLA, AIMAR",,
67700,"INFANTE CUETO, XABIER",,
60939,"OLIVEROS HIERRO, AIMAR",,
69732,"GARCES GIRALDO, UNAI",,
12553,"UCIN BELLIDO, MARKEL",,
479642,"BUENO BENITO, IKER",,
60002,"BRACERAS CARRILLO, MIKEL",,
517703,"FERNANDEZ RODRIGUEZ, HECTOR",,
